,tweet,label,label2
10945,böyle dini yorumlar yüzünde millet ateist oluyor.,hiçbiri,0
10946,ateist değil o gizli gizli cumaya gidiyor,hiçbiri,0
10947,akp iktidarı 17 yılda ülkedeki bütün tarikatları devlete yerleştirerek liselerin tamamını imam hatip yaparak en çok atama ve bütçeyi de diyanet işleri başkanlığına vererek nihayetinde deist sayısını %5000 ateist sayısını %700 artırmayı başarmıştır. onlar konuşur akp yapar!...,hiçbiri,0
10948,"yanımdaki arkadaş ""ben felsefe okuyorum"" diyor. karşıdaki şahsın ilk söyleyeceği cümle ""sen ateist misin?"" ya felsefe dinle ilgilenmiyor. ilgi olanı düşüncedir. her konuya açıktır. ne güzel demiş descartes düşünüyorum öyleyse varım.",hiçbiri,0
10949,din ile coolluk işlerini ayıramayıp hava olsun diye ateist olan gençlerimize çok üzülüyorum.,hiçbiri,0
10950,çoğu kişi allah'ın varlığına inanmayı müslümanlık zannediyor. yani ateist değilsen müslümansın... hayır değilsin. allah'a teslim olduysan müslümansın. teslimiyet ise onun emir ve yasaklarına! yanındayızkılıçdaroğlu,hiçbiri,0
10951,eğitim öğretim sistemimiz gözden geçirilmeli ateist bir kuşak yetiştiren bu sistem acilen milli ve manevi değerlerimizi öğreten bir eğitim ve öğretim kadrosu ile pekiştirmelidir.,nefret,1
10952,ya muhammed. bak ben ateist değilim. ateizmi hiç savunmadım. müslüman bir ailede doğdum. müslümanca yaşamaya çalıştım. islamı daha iyi ve daha doğru yaşamaya çalıştım. hangisi doğru diye sürekli araştırdım.,hiçbiri,0
10953,ünlü ateist yazar profesör richard dawkins'in yapamadığını bütün okulları imam hatipe en çok atama ve bütçeyi diyanet başkanlığına vermesine rağmen 17 yıllık akp iktidarı yapmış ülkede ateist sayısı %700 artmış... onlar konuşur aq partisi yapar!,nefret,1
10954,dinciler inançsız insan olmaz diyerek kafa bulandırırlar. evet inançsız insan olmaz. her insan ateist bile olsa bir şeylere inanır. tabi bu dinsel anlamda değil. örneğin ben evrende varlığını sürdüren en ilkel varlıklar olduğumuza inanıyorum. bizden fazla gelişmiş ırklar vardır.,hiçbiri,0
10955,ateist olmamayı müslüman olmak zannedenler var. sicilibozuk,hiçbiri,0
10956,ateist ramazan sizlerle,hiçbiri,0
10957,keşke maraş belediyesi beni de şehirden kovsa başka türlü gidemiyorum. boş yere şehrin ahlakını ve dini bütünlüğünü ateist halimle bozmayayım.,hiçbiri,0
10958,ah be her sago dinlediğimde kendimi şarkıdan çok neden ateist olduğunu sorgulamaya veriyorum. acı kaybımız olmuş resmen.,nefret,1
10959,siyasal ateizm antiteizm hareketimize ateist cumhuriyeti web sayfamıza gönüllü web tasarımcıları aranıyor. mür. melike myers,hiçbiri,0
10960,sonra da insanlar niye ateist oluyormuş senin gibiler yüzünden cübbeli. cübbeli ahmet hoca tuvalet taşının allah ile konuşmasını anlatıyor. ya rabbim ne suçum vardı da beni tuvalet taşı yaptın? sus! 60 yaşını geçip de sakalsız ölene mezar taşı yaparsam daha mı iyi olur?,hiçbiri,0
10961,bu tür heriflerin islama gram faydası yok bunları dinleyen aklı başında herkes ateist ya da hristiyan olur,hiçbiri,0
10962,bazı hocalar keşke sussa değil ateist deist oluyor insanlar. 5g'den ses hızına yaklaşan araçlardan bahsederken uçsuz bucaksız çölde deveyle 3 gün yalnız yol mu gidiyoruz? çemberin içinde olmak öyle güzel ki keşke o meftunluğu anlatsanız da kalpler yumuşasa,hiçbiri,0
10963,feminist ateist sosyal medya uzmanı la tahzen ile başlayan arapça birşey rte. bir taraf olmayı aşırı huy edinmiş insanlara huy oluyorum,hiçbiri,0
10964,bazı sosyalist ateist vatandaşlara bakıyorum da hepsi akp yüzünden dinden çıkmışlar. mertçe doğruyu söyleyin akp'nin islami bir yapısının olmadığını en iyi siz biliyorsunuz. sizin derdiniz nefsinize uymak yalan söylemeyin. cluvgs,hiçbiri,0
10965,küçücük çocuklara böyle şiddet içerikli ideolojik ve dinsel temalı şiirleri metinleri ne hakla okutuyorsunuz? secde etmek kahpe kutsal kitabımız? hristiyan musevi ateist vatandaşı yok mu bu ülkenin?,hiçbiri,0
10966,sonra insanlar neden deist ya da ateist oluyor,hiçbiri,0
10967,"şunun gibi 20 30 tane ateist müslüman tartışması izlemişimdir birinde de şöyle bitmiyor ""bak senin körü körüne inandığını ve allah'ın olmadığını bilimle ispat ettim"" aksine şöyle bitiyor ateist ""inanmak istemiyorum ben kardeşim canım istemiyor.""",hiçbiri,0
10968,yeni ateist olmuşken muhafazakar sevgili yapmışımdır...,hiçbiri,0
10969,çıldırmamak için canlı gs maçı izlemeyeceğime and içerim ateist yeminim,hiçbiri,0
10970,israil gerçekten zavallı bir ülke... geleceği yok. israil halkı büyük ölçüde ateist. fuhuş kumar alkol ve uyuşturucu bataklığına saplanmış bir halk...,nefret,1
10971,dört elementten biri olsaydınız ne olurdunuz. hava su toprak ateş ben ateist.,hiçbiri,0
10972,"""bunlar kürt değil bunlar müslüman değil bunlar gavur. hdp almış oğlumu götürmüş pkk'nın eline vermiş."" allah'ın izni ile bizi bölmeye çalışan bu kalleşleri senin gibi mübarek analarımızın desteğiyle yok edeceğiz. ağzına yüreğine sağlık mübarek anam... annelerdireniyor",nefret,1
10973,anadolu'dan şalvarı şaltak osmanlı eğeri kaltak osmanlı ekende yok biçende yok yiyende ortak osmanlı adalardan paşa öşür isterdi köylü da veremezdi asker köye saldırdı her şeyi yağmaladı köylüler birlik oldu paşaya karşı durdu gavur imam vurdukça osmanlı kaçar oldu,hiçbiri,0
10974,gavur izmir kurtuluşun kutlu olsun şeref duyuyoruz!...,nefret,1
10975,norm ender'in gavur izmir dedikten sonra şehrimin atası tektir demesi gibi bir moddayım...,hiçbiri,0
10976,9eylülizmirinkurtuluşu izmir'e gavur diyenler kan testi yaptırmalıdır,hiçbiri,0
10977,tr'de olsa kaldırıma motor falan çıkardı kesin gavur memlekete bak çocuklar nasıl rahat koşturuyor,hiçbiri,0
10978,gavur kim?,hiçbiri,0
10979,koç grubu bak seni mason locaların dahi kurtaramaz. bu ülkede seni parasız gavur topraklarına kendi topraklarına gönderecek hazır daima hazır bir nesil var. bir yerleriniz oynamasın. lakin devlet yine uyuyor gibi yapıyor! gezifinansörükoçunutmuyoruz,nefret,1
10980,kürt müslümana gavur eziyeti !,nefret,1
10981,"birini tanıştırırken alevilerde ""yabancı değil bizden"" sünnilerde ""gavur değil bizden"" yabancılarda ""not animal one of us""",nefret,1
10982,bakınız pkk gavur bir terör örgütüdür fetö gavur bir terör örgütüdür deaş gavur bir terör örgütüdür dhkpc gavur bir terör örgütüdür asala gavur bir terör örgütüydü tüm bu gavurları besleyen devletler de emperyalist devletlerdir annelerdireniyor,nefret,1
10983,mardin'den gelen emine kaya hdp bizim yüreğimizi yaktı. allah da hdp'nin yüreğini yaksın! bu kürtlük davası değil amerika davası. hepsi şerefsiz! müslüman değil gavur bunlar! onların çocukları abd'de bizim çocuklarımız dağda! çocuklarımızı hdp kandil'e götürdü. kandil hdp'dir!,nefret,1
10984,oğlumu hdp aldı bunlar müslüman değil bunlar gavur. amerikayla iş tutuyorlar. kürt falan da değiller. kendi çocuklarını göndersinler dağa. amerika'da çocukları okuyor. ciğerimizi yaktılar allah da onların ciğerini yaksın. vicdansız bunlar. kürtlerle niye uğraşıyorlar. gavur bunlar,nefret,1
10985,kürt denince akla evladını kaçıran terör örgütü ve uzantılarına baş kaldıran yiğit hacire ana gelir pkk'nın gavur tohumları değil! bu milletin pkk'ya verecek tek bir evladı dahi yoktur! millibekahareketi,nefret,1
10986,gavur suratlı terörist,nefret,1
10987,hocalar cuma günü vaazda bu adamlara gavur diyor.,hiçbiri,0
10988,şerefsiz haysiyetsiz yalancı gavur dölleri sıra sıra dizdiğiniz araçlar fazla ise bu alacağınız araçları nerenize monte edeceksiniz yenikapı'da şov yapan imamoğlu'nun ihale ilanı araçlar deri koltuklu kol dayama ve sunroof olsun,nefret,1
10989,aynen öyle!... pkk müslüman değil pkk gavurdur pkk müslüman kürt düşmanıdır. ama teyzeciğim siz bu tepkinizi daha önce verecektiniz.,nefret,1
10990,anadolu'da gavur kime denir arkadaştan,hiçbiri,0
10991,gavur memlekette de olsak yurtta da olsak çayımızdan ve çaydanlığımızdan vazgeçmeyiz mdkdmlsösplwlw,hiçbiri,0
10992,müslümana gavur eziyeti,nefret,1
10993,sen müslüman biz gavur haa?!,hiçbiri,0
10994,bizim imamoğlu'nun da şu yaptığı işe bak ünlü müslümanlar gavur katolik fransız markası clio marka arabaya biniyormuşlar 100 kilometrede de 63 litre yakıyorlarmış elhamdulillah maşallah!,nefret,1
10995,"israf türgev ve muhammed ali'nin michigan'da olan çiftliğini ""müslüman öğrencilere burs ve yurt olanağı sağlamak amacıyla!"" 2.500.000 satın almıştı. sadece değil tüm ülkeyi gavur sayıyorlar ki türkiye yerine abd'deki öğrencilere yurt açıyorlar",nefret,1
10996,müslümanlar gavur dedikleri insanların sosyal hayattaki ahlak ve insaniyetleri ile tanıştıklarında kendilerinin insanlığa ne kadar gavur kaldıklarını anlayıp şok geçirebiliyorlar.,hiçbiri,0
10997,"terör örgütü pkk ""kürt"" vb değil katmerli bir ""gavur"" örgüttür gavur ne demektir peki? anadolu ruhunda müslüman olmayana ""gavur"" denmez kime denir? türkiyemize vatanımıza bayrağımıza barışa ihanet edene masum insanları katleden ""gavur"" denir analardireniyor",nefret,1
10998,gavur gavurluğunu yani işini yapıyor. niye şaşırıyoruz ki...,nefret,1
10999,stalk gavur icadıdır günah günah yapmayın annem,nefret,1
11000,gavur direği seni,nefret,1
11001,paralar altına çevriliyor ki türkiye'den kaçtıktan sonra uluslararası bankalara el konulmasın diye. ulan size oy verenin ağzına gavur sıçsın emi vatan hainleri.,saldırgan,2
11002,a haber izliyoruz gavur kanalları bizi ilgilendirmez! la tahzen,nefret,1
11003,kurban olun gavur izmir'in merhametine,hiçbiri,0
11004,çekler gavur gibi oynuyor. böyle oynamaya devam edersek maç 10 gün devam etse yine yenemeyiz.,nefret,1
11005,"3 risale-i nur'un muhtelif yerlerinde teknolojinin nimetlerinden faydalanmaktan bahsedilir. bu o dönem için çağ ötesi bir durumdur. o dönem alimlerinin toplanıp ""elektrik gavur icadıdır anadolu!ya soksak mı sokmasak mı"" diye tartıştığı bir dönem.",hiçbiri,0
11006,isveç'te devlet harcamaları için verilen kartla sadece bir çikolata aldığı için istifa eden bir bakan ve devletimizi katrilyonlarca zarar ettiren 17 yıldır iktidar akp yöneticileri gavur dediğimiz insanlarda ahlak var müslüman sandıklarımızda ahlakın a'sı bile yok!,hiçbiri,0
11007,gavur ülkelerde yaşıyorum böyle bir şey görmedim...,nefret,1
11008,domuz eti yiyen ekonomi devi almanya'da bu hareketi göremezsiniz! merkel tatile çıkar koruma polisinin otel masrafını cebinden öder! toplantıya gider tarifeli uçağa biner! ya bizimkiler? müslümanım der cumaya gider elin alman'ına gavur der ama çatır çatır kul hakkı yer! yenikapı,nefret,1
11009,allah'ım sen küçük işleri büyük büyük işleri küçük yapmaya muktedirsin bu küçük işi öyle büyüt ki tüm ülkedeki anneler ayağa kalksın bu gavur ermeni münafık güruh silinsin gitsin amin amin allahümme amin,nefret,1
11010,insanlık ve chp zihniyeti yan yana duramaz. gavur izmir'de sevgilisi ile birlikte çocuğunu katleden anne hiç şaşırmadım. yenikapı,nefret,1
11011,türk çift değil gavur bunlar,nefret,1
11012,"meb ""kayıt parası soruşturmaları tamamlandı ceza görevden alma çalışmaları sürüyor."" açıklaması yaptı... her tarafımız soruşturma ceza... kokuşmuşluk ve de ahlaksızlık her yanı sarmış... allah'dan islam ahlakı!!!! almış toplumuz ya gavur ahlakı alsaydık?!",nefret,1
11013,camide adam gibi oturup hocaefendiyi dinleyecek yerde! fitne fesatlık itlik için kalkıp kendi gavur ideolojik gavur idolünü hutbede anmadı deyip alçaklık itlik yapacağınıza! gidip hdpkk'dan kaçırdıkları çocukların hesabını sorun. ama sormazsınız. çünkü şerefsiz adi gavursunuz.,nefret,1
11014,o kaaaa! gavur izmirliyiz!,hiçbiri,0
11015,lamı cimi yok kaldıracaksın f-16 uçaklarını ne kadar hdp binası varsa talan edeceksin. bombaları bırakırken soyunuz kurusun gavur tohumu diye niyet edeceksiniz.,nefret,1
11016,benim gibi ateist yapsa dinsiz gavur dersiniz bunu yapan namazında orucunda abdestinde olup cumaları kaçırmayan şahıslar. kul hakkı? o kısım öğretilirken tuvalete gitmişler. uyan ak partiye sımsıkı sarılan vatandaş uyann artık. memleketin soyulmadık yeri kalmadı! yenikapı,nefret,1
11017,not işin garibi yusuf hoca ilahiyat mezunu bile değil bildiğim kadarıyla... 9 eylül sahne sanatları sinema ve tv anasanat dalı. yüksek lisansı ingiltere'de yapmış. hem de elin gavur memleketinde doktora almış... iyi ki okumamışım!,nefret,1
11018,iki ağaç diye sokağa çıkan devlet düşmanlarının ağaçtan başka her şeyi sayan gavur kuklası sözcüsü!...,nefret,1
11019,gavur dedikleri avrupa'da 25 çocuğa 5 yıl tecavüz edildiği ortaya çıksa yer yerinden oynardı bizim müslümanlarda tık yok...,nefret,1
11020,adamlar ne sene yapmışlar helal olsun gavur yapıyor abi!...,hiçbiri,0
11021,şu gavur dediklerimiz kadar yemen'i savunamıyoruz üstelik yemen operasyonuna destek veriyoruz,hiçbiri,0
11022,"bir hristiyan olarak diyorum ki küreselci çetenin ele geçiremediği son kale islam. islam ülkeleri içinde de en diri liderlik edebilecek ülke türkiye lider sayın erdoğan. bunu görmek için adil olmak yeterli. peki sayın erdoğan'ı paçasından aşağı çeken ""eski dostlara"" ne demeli",hiçbiri,0
11023,cdu milletvekili ve hristiyan birlik cdu/csu federal meclis grubu dış politika sözcüsü sn jürgen hardt ile görüştük.,hiçbiri,0
11024,"isa isminin ekmeğini yedi hristiyan kızların ""aaa aynı jesus gibisiniz zaten"" diyeni çok oldu kardeşiz diye demiyorum yakışıklıdır zaten musa çok ezildi garibanım :))))",hiçbiri,0
11025,3 bu meselenin doğusu batısı güneyi kuzeyi değişmiyor. mesela kilisenin ve hristiyan büyüklerin uzun zaman ortadoğu ve batıda hakimiyetini biliyoruz. dini istismar ederek bir kısım yanlış bilgileri din kılıfıyla halka dayatarak yüzyıllarca baskı kurdular.,hiçbiri,0
11026,ermeni chp liderinin pyd pkk için sözleri utanç verici açıkça ben ermeniyim islam türk düşmanıyım asker polis katilleri benim dostumdur diyor bu bir suçtur halk olarak bu ermeni yahudi hristiyan yunan rumları 15 temmuz'da sağ bırakmakla hata ettik şimdi havlamaları normaldir,nefret,1
11027,hz. meryem ve aziz paul var bursa'nın iznik'i yok! turizmstratejiplanı kültür turizm belediye ulaşım inanç sağlık doğa türsab iznik nicaea tourism reisen hıristiyan christian iznikkonsili nicaeacouncil,hiçbiri,0
11028,"dünyaca ünlü ""aşura akşamı"" tablosunun sahibi ressam mahmud ferşçiyan ""bu eser deruni coşku anımda zuhur etti"" demiş. bazı hristiyan sanatçıların isa mesih'in mazlumiyetini böyle tasvir edemediklerine hayıflanıp gıptayla andığı muhteşem tablo türkiye'de de tanınıyor.",hiçbiri,0
11029,senin de boyaların dökülmeye başladı foyaların ortaya çıkacak kardinal fetö iyi beslemiş belli !... yeminli hristiyan şövalyeleri kimler devlet biliyor ve gereğini vakti gelince yapar nazlı ablan da seni çok özlemiş mektubunda öyle diyor.,hiçbiri,0
11030,"3 hristiyan görünce papaz yahudi görünce haham olacaktı? bu çoklu hukuk düzenine ""atatürk'ün de desteğini alarak"" son veren büyük türkçü ve yurtsever mahmut esat bozkurt'tur. şimdi bunları okuduktan sonra yaptığı hukuk reformunun değerini ve büyüklüğünü anlamış olmalısınız",hiçbiri,0
11031,dünyada hiçbir hristiyan kiliseye ne gerek var demez bizdeki türk geçinen yerli hristiyanlar camiye ne gerek var diyor,nefret,1
11032,o kabenin sahibi olan rabbim'in adına yemin ederim ki o izzetli meryem annemizin adına yemin ederim ki o isa as sevdiğini söyleyen hristiyan devlet adamı ve kabe'yi yöneten ve diğer arap liderler doğruyu bildiğiniz halde susuyor ve şeytana yardım ediyorsun,hiçbiri,0
11033,dünyanın esenliğe ve barışa ihtiyacı var ister müslüman olsun ister hristiyan olsun perişan durumdasınız allah sizlere yardım etmek istiyor ama lanetli kavim ve avaneleri buna engel olmak istiyor var güçleriyle bana saldırıyorlar siz ise seyrediyorsunuz,hiçbiri,0
